mag_d,depth_d,cross_d,mcc_without_mask,mcc_with_mask,mcc_without_t-mask,r2,adj_r2,pcc,me,rss,mse,rmse,rse,l1_loss,mae,r2-t,adj_r2-t,pcc-t,me-t,rss-t,mse-t,rmse-t,rse-t,l1_loss-t,mae-t1,1,0,0.3482618497103095,0.27415468438214097,0.2928455866738466,-0.15307040353790136,-0.15308407031338955,0.6087811778232307,-0.3667318922060695,109959.11147321048,0.4344235287249293,0.6591081312841841,0.6591133393196095,123759.3187469015,0.48894502003793333,0.3477959823248217,0.3477212025788624,0.6245307227859754,0.15501499506140373,15137.50164920403,0.5784516660630529,0.7605601002307791,0.7606182336941547,14759.528709443997,0.5640081282985211
1,2,0,0.3177471375267348,0.232296418578423,0.290103210207273,-0.33755862501880474,-0.3375797630003152,0.6227451398091458,-0.49149753003018604,127552.27911420657,0.5039301468273574,0.7098803750121265,0.7098873865571984,143027.26002907887,0.5650682892324788,0.40007163306004456,0.39997991491802654,0.6462555692680937,0.12114045267908259,13924.196107115566,0.5320874357872125,0.7294432368506905,0.7295129326531876,14354.37981583582,0.5485261116525592
1,3,0,0.35970550767327275,0.28892900056356585,0.3058815677739421,-0.09754420843228884,-0.09756588968835689,0.6437433693081133,-0.3918620691698665,104664.02189449297,0.41350382985794193,0.6430426345569491,0.6430502562395886,120482.699593504,0.4759998403630919,0.4388706952978503,0.43876345811084916,0.6767620837873364,0.12784398018367335,13023.679010171234,0.49767583821205374,0.7054614363748409,0.7055423240018195,13903.89025676673,0.5313114852217024
1,4,0,0.340475056949607,0.2635568430723677,0.30357965659711916,-0.18341216101682467,-0.1834402141521112,0.6344110015618102,-0.427182974577324,112852.5624564977,0.4458548977994102,0.6677236687428492,0.6677329020214594,128725.27279993886,0.508564379036955,0.4098143911036308,0.40967903777997905,0.6571643851885842,0.12742655812510426,13698.068987448063,0.5234464055733143,0.7234959609930897,0.7235927451266639,14193.34230277605,0.5423723605325403
1,5,0,0.3357509211644211,0.2571875331696198,0.2947489489275021,-0.23101031650346027,-0.23104436167888243,0.6453147830041721,-0.46755989664997133,117391.61824096684,0.4637876784898834,0.6810195874494972,0.6810303499208039,136380.06290070442,0.5388067198731976,0.41333467379339117,0.4131776974819563,0.6558439853584763,0.11894794331704764,13616.364055282897,0.5203242025023079,0.7213350140554027,0.7214452972825969,14212.289536936016,0.5430963940898015
1,6,0,0.34491567360978087,0.2694286398629214,0.30912512058386354,-0.17941562365665864,-0.1794529018128037,0.6555208100208488,-0.4513922455042826,112471.44462037671,0.4443491876039615,0.6665952202078571,0.6666070715737892,131535.99077813435,0.5196688887586052,0.43621817008854746,0.43604575974300874,0.672384042384723,0.11332032200983277,13085.24349558091,0.5000284113103638,0.707126870731387,0.7072484990677046,13957.678498879764,0.5333669035454073
1,7,0,0.33195420169454126,0.25240543697590917,0.29945655267803195,-0.2269778649478018,-0.22702149427469975,0.6345241435910104,-0.4569972252049962,117007.07555496952,0.462268437488768,0.6799032559774721,0.6799166870938168,134543.73741034148,0.5315518140384469,0.41291734146633463,0.41271535576631546,0.6616109283365373,0.14651496057514213,13626.050240307772,0.5206943421723326,0.7215915341606584,0.721729445125387,14190.463342261846,0.5422623463740245
1,8,0,0.3431978854077038,0.26667356681137055,0.31205336388657096,-0.21169617146387631,-0.21174404491397847,0.6581431521701416,-0.46298915186480694,115549.78254654267,0.456511003087698,0.675655979835669,0.6756706618142789,133496.40102716922,0.5274140253527813,0.4483768303426946,0.4481659490942592,0.6753113917623249,0.07529140459893963,12803.043854577,0.48924467326137794,0.6994602728256823,0.6996073263903946,13933.87414021947,0.5324572639466342
1,9,0,0.3379271001253853,0.25984703191174396,0.30941889483833745,-0.21859514741451647,-0.21864810825109915,0.6522088148432337,-0.4600867417665126,116207.68276085795,0.45911021773050964,0.6775767246080031,0.6775927868915848,132976.62881960912,0.5253605231598646,0.4350838321796834,0.4348462637335304,0.6663057751134943,0.07892171338106464,13111.571211297054,0.5010344763383031,0.7078378884591465,0.7080002366008361,13997.373131553932,0.5348837606157641
1,10,0,0.34341300880650644,0.2673309061320438,0.30268450726940327,-0.16880729131325456,-0.16886270647194856,0.6418431579199484,-0.422687886469482,111459.81272425369,0.4403524592547012,0.663590581047306,0.6636076227277038,126757.86381806846,0.5007915920355114,0.4348894205724735,0.4346301558931215,0.6696313772060306,0.10053629387406889,13116.083458914394,0.5012069035467307,0.7079596764977019,0.7081355889557522,13995.820941999578,0.5348244465588895
1,11,0,0.34178556647515235,0.26505112362045896,0.30829939978606996,-0.18943629838498,-0.18949739127627252,0.6466533929002016,-0.4400687289339891,113427.0363050695,0.4481245137785967,0.6694210287842747,0.6694395426676801,128387.2688150806,0.5072290018966896,0.4418617293324508,0.44158431401917697,0.6737025092953376,0.0957277390500662,12954.25781464867,0.49502303544838056,0.7035787343633835,0.7037670116433767,13951.021318073954,0.5331125116769443
1,12,0,0.3363633281829614,0.25783713845331513,0.3124321838215924,-0.2169467896865973,-0.21701410400921906,0.6452031134703123,-0.4532825518322355,116050.49205455316,0.4584891928749903,0.677118300502202,0.6771383649510886,131785.46025333292,0.5206544861163223,0.4368354367567996,0.4365339798521042,0.6686981903046251,0.09203357974876507,13070.916881583764,0.49948094621818806,0.706739659434921,0.7069422971829951,13942.221868255343,0.532776256954998
1,13,0,0.33635559662018766,0.25828193266656163,0.3136631727922655,-0.19865241355212215,-0.19872345210305786,0.6526634625893247,-0.4587633871931178,114305.90357276065,0.4515967191701821,0.6720094636016536,0.672030704265376,133282.3823937695,0.5265684862365704,0.44782595766064726,0.4475092593608312,0.682027646079728,0.12241318199912005,12815.829479790891,0.4897332523134583,0.6998094400002463,0.7000234735534406,13787.808494405246,0.5268756350798749
1,14,0,0.33767653195578423,0.2606924091304044,0.285934450067142,-0.15094040826007116,-0.1510131668220991,0.6391217332744557,-0.4311689321170896,109755.990842003,0.4336210451454991,0.6584990851516037,0.6585211997010609,129157.63511310056,0.5102725445473424,0.38684622320334217,0.3864710908834911,0.6515438803972974,0.17891500088981582,14231.154755163818,0.5438172935597011,0.7374396880828297,0.7376793339615074,14436.20534924339,0.5516529232772895
1,15,0,0.3289270038118542,0.24773947680672678,0.2971305634570687,-0.29119211871924433,-0.2912788454130346,0.6377306775079393,-0.48340626298460976,123130.6758719645,0.4864613945122355,0.697467844787296,0.6974926459465347,139520.57602141312,0.551214175459428,0.4197067095590732,0.41932947786860264,0.6588265818057127,0.10681929165380122,13468.470605844057,0.5146727274960471,0.7174069469248587,0.7176538037126629,14154.481899661912,0.5408873820039708
1,16,0,0.3369898088808641,0.2583061637973892,0.30053497703926274,-0.23998618810256578,-0.24007437500155215,0.6463875902055797,-0.46095356288181194,118247.57539909435,0.4671693712308411,0.6834978940939329,0.6835235488183704,133065.79981048082,0.5257128175354318,0.4354833908982507,0.4350948135000162,0.66646224692618,0.07347295048784186,13102.297547539363,0.5006801004065636,0.7075875213756696,0.7078445332635576,14097.386191279153,0.5387055749657669
1,17,0,0.3479037919924981,0.2735994051524675,0.2978914990588081,-0.15575985184757712,-0.15584661546276157,0.6428422016825559,-0.42647947255880975,110215.58267008928,0.435436788298162,0.6598763431872384,0.6599024149511042,125915.32680743738,0.497462919255822,0.41037965909483975,0.409951237875015,0.6548632291970673,0.12348502705518737,13684.94925049867,0.5229450590583771,0.723149402999392,0.7234258996841914,14232.23161151696,0.5438584436362475
1,18,0,0.3533455290551931,0.28027068984121,0.29671437387615485,-0.13398232891468886,-0.13407193849286259,0.6358372329643017,-0.3939526559310431,108138.8343081153,0.4272320261861814,0.6536298847101327,0.6536570010045998,119448.59937025624,0.4719143447454961,0.41975126542946894,0.41930744660235364,0.6598761729881742,0.10664626739215449,13467.436474585616,0.5146332100800801,0.7173794045552745,0.7176674178634217,14227.49905909186,0.5436775978865016
1,19,0,0.3383047857281661,0.2605383242901339,0.29749439755396234,-0.22143875122489143,-0.22154009821503218,0.6389894110619756,-0.45292293751418383,116478.8545361537,0.46018155595738575,0.6783668299359763,0.6783963126675326,132540.6295060935,0.5236379886853545,0.4161666976585605,0.4156977911167328,0.6587876331429793,0.11803486150925593,13550.63344834434,0.5178124287647347,0.7195918487342214,0.7198945161918676,14233.775587288997,0.5439174438186021
1,20,0,0.3346435526887214,0.25530608288030554,0.3076835243945924,-0.24268216105619556,-0.24279018109453432,0.6390738734631651,-0.4553940490992584,118504.66879913969,0.4681850889877711,0.6842405198377038,0.684271609667551,133608.01831810846,0.5278549999727731,0.4395800699938526,0.43910851646902527,0.6710223365185256,0.08890948685853817,13007.214590542178,0.49704668082625164,0.7050153763048375,0.7053254005754644,13937.322955263166,0.5325890540434547
